script_file,line_no,raw_text,parsed_date,partial_date,parsed_ticker,keyword,context_50char,source,event_type,source_image
ex1-2.txt,32,"01:41,小於最大量的10％什麼意思",,,,大量,"00:45,目前股價的成交量 應該這個地方是要講說 00:49,當前目前股價你對照它的成交量 00:54,這邊注意聽 你這個地方可能會看不懂 00:57,但是很簡單就是 00:58,目前這一天的股價 01:01,所搭配下面的成交量 01:07,小於20日內最大量的10% 01:16,來 這邊注意聽 01:18,假設 這邊帶案例 01:21,假設20日內的最大量 01:24,它這個地方是20000 ",auto,,
ex1-2.txt,42,"02:14,要小於20天內最大量的10％",,,,大量,"01:24,它這個地方是20000 01:27,我們就當作是20000張 好不好隨便  01:29,就是你可以設定10000張 20000張 40000張都可以 01:33,反正就是你20日內抓的最大量 01:37,假設這邊是20000張 好 01:41,小於最大量的10％什麼意思 01:44,今天的股價搭配的成交量 01:47,它的成交量要小於這個的10% 01:52,很簡單 那就是小於2000",auto,,
ex1-2.txt,44,"02:34,我們先找到了20天內最大量是20000張",,,,大量,"01:29,就是你可以設定10000張 20000張 40000張都可以 01:33,反正就是你20日內抓的最大量 01:37,假設這邊是20000張 好 01:41,小於最大量的10％什麼意思 01:44,今天的股價搭配的成交量 01:47,它的成交量要小於這個的10% 01:52,很簡單 那就是小於2000張 01:55,就符合我們第一部分了 01:58,了解我意思嗎 01:59,你不用看這好",auto,,
ex1-2.txt,45,"02:38,它要小於這天最大量的10％",,,,大量,"01:33,反正就是你20日內抓的最大量 01:37,假設這邊是20000張 好 01:41,小於最大量的10％什麼意思 01:44,今天的股價搭配的成交量 01:47,它的成交量要小於這個的10% 01:52,很簡單 那就是小於2000張 01:55,就符合我們第一部分了 01:58,了解我意思嗎 01:59,你不用看這好像有點奇怪 就是有點看不懂 02:03,我這邊直接帶案例給你 02:06,",auto,,
ex1-2.txt,89,"04:35,窒息量後一根K棒 如果出量",,,,出量,"03:56,均線能越符合我們技術面越好 04:01,我們技術面要求是什麼 04:02,5 10 20 04:05,這是基本理想 更理想是什麼 04:07,60 這沒有問題 04:10,記得以後你就把這個三條線 04:12,一起來看就行了 04:14,這是理想搭配什麼 04:18,超理想 04:21,了解我意思嗎 OK 04:24,月線必須要上彎 04:25,第一個部分 04:28,成交量符合了 0",auto,,
ex1-2.txt,91,"04:41,以此根出量K棒的低點去做防守",,,,出量,"04:02,5 10 20 04:05,這是基本理想 更理想是什麼 04:07,60 這沒有問題 04:10,記得以後你就把這個三條線 04:12,一起來看就行了 04:14,這是理想搭配什麼 04:18,超理想 04:21,了解我意思嗎 OK 04:24,月線必須要上彎 04:25,第一個部分 04:28,成交量符合了 04:29,確定一下你就切月線出來看 04:33,再來第三個 04:35,窒",auto,,
ex1-2.txt,92,"04:45,我們記得窒息量出量之後",,,,出量,"04:05,這是基本理想 更理想是什麼 04:07,60 這沒有問題 04:10,記得以後你就把這個三條線 04:12,一起來看就行了 04:14,這是理想搭配什麼 04:18,超理想 04:21,了解我意思嗎 OK 04:24,月線必須要上彎 04:25,第一個部分 04:28,成交量符合了 04:29,確定一下你就切月線出來看 04:33,再來第三個 04:35,窒息量後一根K棒 如果出量 0",auto,,
ex1-2.txt,93,"04:51,就會用出量這一根的K棒的低點去做防守",,,,出量,"04:07,60 這沒有問題 04:10,記得以後你就把這個三條線 04:12,一起來看就行了 04:14,這是理想搭配什麼 04:18,超理想 04:21,了解我意思嗎 OK 04:24,月線必須要上彎 04:25,第一個部分 04:28,成交量符合了 04:29,確定一下你就切月線出來看 04:33,再來第三個 04:35,窒息量後一根K棒 如果出量 04:39,這邊已經符合 04:41,以此",auto,,
ex1-2.txt,115,"05:44,下影線一定要是比這個實體的部分長的出量",,,,出量,"05:12,只要是紅K 就可以 05:16,你也可以是這樣子 等等的 05:19,當然這種當然是不好看 05:22,上影線比較長 當然就不好看 05:24,最好是實體的 了解我意思嗎 05:25,實體加一點上影線 05:27,或者是 05:28,紅K大一點 下影線 這都可以 05:30,搭配下面成交量是大的 05:33,了解我意思嗎 好 05:34,那綠K呢 05:37,綠K不能是這樣 05:39",auto,,
ex1-2.txt,117,"05:52,再來出量的定義是什麼",,,,出量,"05:19,當然這種當然是不好看 05:22,上影線比較長 當然就不好看 05:24,最好是實體的 了解我意思嗎 05:25,實體加一點上影線 05:27,或者是 05:28,紅K大一點 下影線 這都可以 05:30,搭配下面成交量是大的 05:33,了解我意思嗎 好 05:34,那綠K呢 05:37,綠K不能是這樣 05:39,實體綠K 05:41,它可以是這樣 05:42,長的下影線 05:4",auto,,
ex1-2.txt,118,"05:55,比前一根的窒息量多 就叫出量的定義了",,,,出量,"05:22,上影線比較長 當然就不好看 05:24,最好是實體的 了解我意思嗎 05:25,實體加一點上影線 05:27,或者是 05:28,紅K大一點 下影線 這都可以 05:30,搭配下面成交量是大的 05:33,了解我意思嗎 好 05:34,那綠K呢 05:37,綠K不能是這樣 05:39,實體綠K 05:41,它可以是這樣 05:42,長的下影線 05:44,下影線一定要是比這個實體的部分",auto,,
ex1-3.txt,12,"00:35,上升月線出現窒息量 成交量小於一個月內的大量的10%",,????-12-30,3533.0,大量,"00:00,1-3 窒息量進出實戰應用 00:04,這邊廢話不多說 直接幫大家帶案例 00:07,第一檔 00:08,3533的這個嘉澤 00:12,看一下我們這邊就是還原 00:15,還原當初的樣子 00:17,我相信這一個有訂閱的朋友 應該都非常的清楚 00:22,我們在今年還有去年 00:24,其實都一直有在做這個窒息量的這個策略 00:29,我幫大家去選這個東西 00:31,那這是去年有選",auto,,
ex1-3.txt,19,"01:05,就一個月內最大量",,????-12-30,3533.0,大量,"00:08,3533的這個嘉澤 00:12,看一下我們這邊就是還原 00:15,還原當初的樣子 00:17,我相信這一個有訂閱的朋友 應該都非常的清楚 00:22,我們在今年還有去年 00:24,其實都一直有在做這個窒息量的這個策略 00:29,我幫大家去選這個東西 00:31,那這是去年有選到的一檔 有寫出來 對不對 00:35,上升月線出現窒息量 成交量小於一個月內的大量的10% 00:43,",auto,,
ex1-3.txt,33,"01:46,後一根是出量沒有錯",,????-12-30,,出量,"01:01,2 4 6 8 10 12 14 16 對這是就20天內 01:05,就一個月內最大量 01:08,這一看就知道 一定是小於10％的 01:10,這絕對有小於 我們用這個肉眼應該就看得出來 01:14,當然如果你想要去還原的話也可以 01:16,你可以去看這個 12月30號  01:18,去年12月30號的這個位置 好不好 01:22,它的均線 除了這個月線 01:25,5日線還有10",auto,,
ex1-3.txt,39,"02:02,出了大量",,????-12-30,,大量,"01:18,去年12月30號的這個位置 好不好 01:22,它的均線 除了這個月線 01:25,5日線還有10日線也搭配的非常的漂亮 01:28,所以當初就有看到這個地方 01:31,好 那當然我們這個月線最基本的 01:34,你把這個5日線 10日線切進來 01:36,你會發現這檔很漂亮 01:40,好 下一根來 01:41,這個部分就是不符合我們的策略 為什麼 01:46,後一根是出量沒有錯 ",auto,,
ex1-3.txt,40,"02:04,出量拉一根紅K出來 這個地方切入",,,,出量,"01:22,它的均線 除了這個月線 01:25,5日線還有10日線也搭配的非常的漂亮 01:28,所以當初就有看到這個地方 01:31,好 那當然我們這個月線最基本的 01:34,你把這個5日線 10日線切進來 01:36,你會發現這檔很漂亮 01:40,好 下一根來 01:41,這個部分就是不符合我們的策略 為什麼 01:46,後一根是出量沒有錯 01:48,但是是實體的黑K 所以不進場 01:",auto,,
ex1-3.txt,41,"02:09,又過了這個出量黑K的高點",,,,出量,"01:25,5日線還有10日線也搭配的非常的漂亮 01:28,所以當初就有看到這個地方 01:31,好 那當然我們這個月線最基本的 01:34,你把這個5日線 10日線切進來 01:36,你會發現這檔很漂亮 01:40,好 下一根來 01:41,這個部分就是不符合我們的策略 為什麼 01:46,後一根是出量沒有錯 01:48,但是是實體的黑K 所以不進場 01:54,要再等一下 01:55,我覺得",auto,,
ex1-3.txt,63,"03:12,窒息量後出量K棒",,,,出量,"02:25,一個月去確定它到底有沒有一個我進場切入的機會 02:30,了解我意思嗎 02:31,同學們記得你看股票 02:32,你千萬不要選到它之後 02:34,你隔一天沒有發動就丟掉它了 02:36,千萬不要這樣做 為什麼 02:37,因為它可能在接下來的 02:39,兩個禮拜 三個禮拜會排好 整理好 02:44,到你想要 我想要 大家都想要的一個樣子 02:49,未來兩、三個禮拜 籌碼會發生什",auto,,
ex1-3.txt,72,"03:36,教過這個 黑K 大量黑K的高點絕對會是壓力",,,,大量,"02:49,未來兩、三個禮拜 籌碼會發生什麼變化不知道 02:52,新聞會有什麼變化 題材會有什麼變化 不知道 02:58,重點是線型最後排成什麼樣子 03:02,也有它的一個參考的價值 03:06,好 這個地方切入進場 對不對 03:10,下一根 03:12,窒息量後出量K棒 03:14,以紅K的低點做防守 03:16,很明顯可以看到隔一天 03:18,還有往下踩一波 有沒有 03:22,還有往",auto,,
ex1-3.txt,77,"03:50,千萬不要小看出量黑K的一個威力",,,,出量,"03:10,下一根 03:12,窒息量後出量K棒 03:14,以紅K的低點做防守 03:16,很明顯可以看到隔一天 03:18,還有往下踩一波 有沒有 03:22,還有往下踩一次 03:24,這邊額外另外的跟各位做教學 為什麼呢 03:27,非常的簡單 03:29,這個地方我們之前還記不記得 03:34,在第二單元的時候 03:36,教過這個 黑K 大量黑K的高點絕對會是壓力 03:41,它只要上",auto,,
ex1-3.txt,95,"04:49,防出量紅K的那根低點 你就會知道",,,,出量,"04:00,一上來 馬上就下去 04:07,這邊全部伴隨著上影線 04:10,好 包含這一次 真的攻擊到最高點了 04:13,拉一根下去 04:14,但是我們的策略是怎麼樣 04:16,這個地方 守這一根的低點 04:21,對不對 那你也可以發現 04:23,它量縮有守住  04:24,隔一天你這個地方是不是可以伺機的去做一個加碼 04:29,非常簡單 為什麼 04:30,因為窒息量它的好處跟各位",auto,,
ex1-3.txt,100,"05:04,窒息量出量 出方向 低點做防守",,,,出量,"04:16,這個地方 守這一根的低點 04:21,對不對 那你也可以發現 04:23,它量縮有守住  04:24,隔一天你這個地方是不是可以伺機的去做一個加碼 04:29,非常簡單 為什麼 04:30,因為窒息量它的好處跟各位講 04:35,就是它非常好防守 04:39,它只要一符合我教的這個SOP的時候 04:43,這邊 它只要一符合我們這邊SOP的話 04:46,它會變得非常好防守 你只要去防",auto,,
ex1-3.txt,132,"06:44,成交量小於1個月內大量的10％",,????-03-10,8150.0,大量,"06:01,我覺得是你應得的 06:04,了解我意思嗎 06:06,可以在短時間內有這樣子的獲利 06:10,其實真的不錯 06:13,了解我意思嗎 06:13,但是窒息量就是需要耐心 它耐心出來的 06:18,就是讓你有高額的這一個獲利 06:20,就是讓你有這個 比較短線的獲利 06:23,當然如果後面一直沒有這一個出場訊號 06:26,你說不定就可以抱著一個很大的一個波段 06:30,了解意",auto,,
ex1-3.txt,145,"07:22,前面出量的進貨量的拉回 這是我們要的",,????-03-10,,出量,"06:39,一樣喔 全部都是上升月線 06:42,出現窒息量 06:44,成交量小於1個月內大量的10％ 06:49,來 看一下 06:51,第一波攻擊 對不對 06:56,壓回 07:00,再來看一下 07:02,我們用肉眼看一下 是不是10等份 07:04,一定是小於10％的 07:05,這個地方你可以回去看 07:07,這個資料都可以回測 07:09,你可以看這個3月10號  今年我們有看到",auto,,
ex1-3.txt,148,"07:32,下一根馬上出量紅K 在這天尾盤切入",,????-03-10,,出量,"06:49,來 看一下 06:51,第一波攻擊 對不對 06:56,壓回 07:00,再來看一下 07:02,我們用肉眼看一下 是不是10等份 07:04,一定是小於10％的 07:05,這個地方你可以回去看 07:07,這個資料都可以回測 07:09,你可以看這個3月10號  今年我們有看到這一檔的 對不對 07:14,也有分享出來 07:15,到這個月線的窒息量了 07:20,記得一定要有這種",auto,,
ex1-3.txt,149,"07:40,後一根出量紅K進場 以此根K棒的低點做停損",,????-03-10,,出量,"06:51,第一波攻擊 對不對 06:56,壓回 07:00,再來看一下 07:02,我們用肉眼看一下 是不是10等份 07:04,一定是小於10％的 07:05,這個地方你可以回去看 07:07,這個資料都可以回測 07:09,你可以看這個3月10號  今年我們有看到這一檔的 對不對 07:14,也有分享出來 07:15,到這個月線的窒息量了 07:20,記得一定要有這種 07:22,前面出量的",auto,,
ex1-3.txt,218,"11:19,成交量小一個月內最大量的10％",,,6284.0,大量,"10:26,你的停損是0.6 10:31,但是你這一波上來 5天的時間 10:34,就賺了整整8塊錢 10:39,600塊去換8000塊 一張 10:44,好 這是南茂 10:48,重點是這邊的邏輯你要了解 10:50,邏輯要了解 懂嗎 10:51,這地方窒息量 主力籌碼真的賣不下去了 10:57,他可能真的就是 再下去就已經非常少了 了解意思嗎 11:01,OK 好 11:05,第三檔 11:0",auto,,
ex1-3.txt,218,"11:19,成交量小一個月內最大量的10％",,,8150.0,大量,"10:26,你的停損是0.6 10:31,但是你這一波上來 5天的時間 10:34,就賺了整整8塊錢 10:39,600塊去換8000塊 一張 10:44,好 這是南茂 10:48,重點是這邊的邏輯你要了解 10:50,邏輯要了解 懂嗎 10:51,這地方窒息量 主力籌碼真的賣不下去了 10:57,他可能真的就是 再下去就已經非常少了 了解意思嗎 11:01,OK 好 11:05,第三檔 11:0",auto,,
ex1-3.txt,231,"12:08,一定要等它出量出方向的時候",,,,出量,"11:11,其實平常都沒有好好的時間跟大家說明 11:16,好來一樣 上升月線出現窒息量 11:19,成交量小一個月內最大量的10％ 11:22,這邊可能拉的比較遠一點 11:26,但是你可以明顯看到 11:28,下來一波 直接這樣最底了 11:35,它成交量已經沒辦法再往下了 11:39,它不可能一個成交 11:40,這個原本這個幾萬張的量 11:46,最後變到一兩張 不可能的事情 了解我意思嗎",auto,,
ex1-3.txt,235,"12:22,窒息量後一根出量的紅K 搭配月線上彎",,,,出量,"11:26,但是你可以明顯看到 11:28,下來一波 直接這樣最底了 11:35,它成交量已經沒辦法再往下了 11:39,它不可能一個成交 11:40,這個原本這個幾萬張的量 11:46,最後變到一兩張 不可能的事情 了解我意思嗎 11:52,它一定會有成交量的 11:54,就是這個進貨還有主力籌碼的一個基本的道理 12:01,這一天還不確定 還不能確定 為什麼 12:03,我們不會在窒息量那一天",auto,,
ex1-3.txt,325,"17:12,出量的 雖然沒有比前一根量增 但是它至少是出量",,????-12-24,1590.0,出量,"16:21,不用先進去 你隔天要注意它 16:23,它那天放量 就是它要攻擊的時候了 16:28,了解我意思嗎 OK 16:31,好這地方 48塊 16:36,這邊後續你看 48塊到92 16:40,這個地方 應該是80% 16:43,應該是80幾％了 對不對 16:45,96 是100％ 16:47,我們就算45進去 16:50,在這個地方已經100%了 16:53,你看這個中間都沒有出場的訊號",auto,,
ex1-3.txt,326,"17:17,跟前一天這種大量差不多 然後跌破這個低點 對不對",,????-12-24,1590.0,大量,"16:23,它那天放量 就是它要攻擊的時候了 16:28,了解我意思嗎 OK 16:31,好這地方 48塊 16:36,這邊後續你看 48塊到92 16:40,這個地方 應該是80% 16:43,應該是80幾％了 對不對 16:45,96 是100％ 16:47,我們就算45進去 16:50,在這個地方已經100%了 16:53,你看這個中間都沒有出場的訊號 16:59,黑K 大黑K  灌破前一天",auto,,
ex1-3.txt,327,"17:21,出量其實這個是每天的這個教學 會去講的",,????-12-24,1590.0,出量,"16:28,了解我意思嗎 OK 16:31,好這地方 48塊 16:36,這邊後續你看 48塊到92 16:40,這個地方 應該是80% 16:43,應該是80幾％了 對不對 16:45,96 是100％ 16:47,我們就算45進去 16:50,在這個地方已經100%了 16:53,你看這個中間都沒有出場的訊號 16:59,黑K 大黑K  灌破前一天的紅K 17:01,這最基本的出場訊號 沒有 ",auto,,
ex1-3.txt,335,"17:49,沒達到大量的10％",,????-12-24,1500.0,大量,"16:53,你看這個中間都沒有出場的訊號 16:59,黑K 大黑K  灌破前一天的紅K 17:01,這最基本的出場訊號 沒有 17:04,一路拉抬 直到這一天 17:08,我可以比較確定了 它可能短線需要整理一下了 17:12,出量的 雖然沒有比前一根量增 但是它至少是出量 17:17,跟前一天這種大量差不多 然後跌破這個低點 對不對 17:21,出量其實這個是每天的這個教學 會去講的 17:25",auto,,
ex1-3.txt,335,"17:49,沒達到大量的10％",,????-12-24,1590.0,大量,"16:53,你看這個中間都沒有出場的訊號 16:59,黑K 大黑K  灌破前一天的紅K 17:01,這最基本的出場訊號 沒有 17:04,一路拉抬 直到這一天 17:08,我可以比較確定了 它可能短線需要整理一下了 17:12,出量的 雖然沒有比前一根量增 但是它至少是出量 17:17,跟前一天這種大量差不多 然後跌破這個低點 對不對 17:21,出量其實這個是每天的這個教學 會去講的 17:25",auto,,
ex1-3.txt,357,"18:59,拉一根出來之後 出量拉一根出來之後 有沒有",,,1500.0,出量,"18:09,一個弧拉上去 18:12,這是題外話 那但是你要看一下 18:17,雖然這個很漂亮 但是你要看一下 18:19,它有沒有符合我們這個10% 你可以去看 18:21,這邊179 我記得這個地方有超過10％ 18:27,它沒有10％內 就是這一根 18:30,簡單來講就是這一根去乘以10 18:34,這邊好像是 忘記 1500  18:38,但是沒有在10%以內 18:40,179就明顯超",auto,,
ex1-3.txt,362,"19:12,絕對要盯好它 它只要一出量紅K",,,1500.0,出量,"18:27,它沒有10％內 就是這一根 18:30,簡單來講就是這一根去乘以10 18:34,這邊好像是 忘記 1500  18:38,但是沒有在10%以內 18:40,179就明顯超過這一個150 18:44,這個數理大家應該沒有問題 18:48,再多等一天 還可以再更低 18:52,這很誇張 對不對同學 18:55,還可以再比這一根還更低 18:57,你看這多漂亮啊 18:59,拉一根出來之後",auto,,
ex1-3.txt,368,"19:32,有兩種情況 紅K出量或者是綠K 但是是要長下影線",,,,出量,"18:48,再多等一天 還可以再更低 18:52,這很誇張 對不對同學 18:55,還可以再比這一根還更低 18:57,你看這多漂亮啊 18:59,拉一根出來之後 出量拉一根出來之後 有沒有 19:02,後面的這個多漂亮 19:04,這個一個一直往下縮 19:07,搭配我們月線上揚 19:09,好 隔天一定要盯好它 19:12,絕對要盯好它 它只要一出量紅K 19:15,那就是非常好防守 這一根就",auto,,
ex1-3.txt,443,"23:21,大量 很大量一直滾量上去的那一種 拉抬的",,,,大量,"22:45,會不會很困難 22:47,並沒有 對不對 22:49,只要你符合我們這個策略 22:51,我們就是用非常安全合理的這一個防守點 22:55,抓到我們合理的報酬 22:58,好 那我們下一步是什麼 23:02,我們剛剛講了這麼多 23:03,主力大你講這麼多了 23:04,好 那麼下一步是要做什麼事情 23:06,我們學起來 我們知道了 23:08,要做什麼 23:10,來 如何發現窒息",auto,,
ex1-3.txt,461,"24:26,一出量 馬上第二波就拉抬上去",,,,出量,"23:34,成交量有沒有開始放小的狀況出現 23:44,這是第一步 23:45,再來 正在拉抬中的標的  23:47,你絕對會有這種一直在滾量在往上 23:49,但是你會一直覺得說怎麼辦 23:53,沒有切入點 23:55,就是每天都一直這樣滾量 一直往上走 23:58,很簡單放入自選 等到它怎麼樣 24:01,等到它符合我們這一個SOP的時候 24:05,追蹤與等待 這是你需要的  24:10,",auto,,
ex1-3.txt,482,"25:20,隔天出量 往下衝下去",,,,出量,"24:46,月線要上彎 24:48,非常重要 24:49,去避免真的窒息了 24:52,好 這什麼意思 24:53,來 這個地方符合 24:56,跟這個地方符合的 是完全不一樣情況 25:00,為什麼 25:01,月線一個上彎 一個沒上彎 25:05,了解我意思嗎 25:07,它這邊符合之後 25:08,應該說這邊 我們先看這邊 25:10,這邊符合之後 隔天拉出去 對不對 25:15,好 25:",auto,,
ex2-1.txt,234,什麼意思 就是大量買進一些標的,,,,大量,這種東西就知道 蠻有趣的 再來下一個 投信的習性 投信經理人就是我們剛講的基金經理人 績效壓力 壓力來源在於每一季需要結算當季的操作績效 1到3月 4到6月 7到9月 10月到12月 所以基金公司 為了讓他們賣的基金 像統一或者是兆豐 我們看隨便一個 富邦等等的 他們旗下基金有成績單可以向投資人展示 然後吸引更多的投資 讓他們可以越做越大 對不對 所以會在什麼 每年的三月底 六月底 九月底 十二月,auto,,
ex2-1.txt,292,投信才大量買進的標的,,????-09-30,,大量,提前一個月 記得如果你要參與投信的作帳的話 搭上這班順風車 就是我們這個主題 投信作帳 跟他一起做 不是結帳 不要被結掉 通常會提前一個月就開始 而非等到季底的最後一週 還記得 每一季的季底 3 6 9 12 你不會等到9月30號 九月的最後一個禮拜  才開始佈局 不可能的 或者是12月的最後一個禮拜才開始佈局 不可能 因為最後一週反而有機會被投信結帳 被結帳很恐怖 他就一次倒出來這樣子 Ok 另,auto,,
ex2-2.txt,267,量縮 隔天出量,,,1700.0,出量,看它有沒有 好 沒有出現 代表說 宏捷科 這樣子 這樣一天才一檔 一天才篩出一檔而已 你會覺得這個功課對你來講很難嗎 這樣子慢慢走 十日線 有沒有 如果你是非常穩健的朋友 這個地方已經有點發散了 那等它拉回十日線 表態上去 假設你是在這個位置 十日線附近壓縮的地方 量縮 隔天出量 來這個地方 是不是也蠻像我們當時講的這一個 我們上一單元窒息量 新手看價 老手看量 然後搭配我們現在這個籌碼 高手看籌,auto,,
ex2-2.txt,267,量縮 隔天出量,,,8086.0,出量,看它有沒有 好 沒有出現 代表說 宏捷科 這樣子 這樣一天才一檔 一天才篩出一檔而已 你會覺得這個功課對你來講很難嗎 這樣子慢慢走 十日線 有沒有 如果你是非常穩健的朋友 這個地方已經有點發散了 那等它拉回十日線 表態上去 假設你是在這個位置 十日線附近壓縮的地方 量縮 隔天出量 來這個地方 是不是也蠻像我們當時講的這一個 我們上一單元窒息量 新手看價 老手看量 然後搭配我們現在這個籌碼 高手看籌,auto,,
ex2-2.txt,274,出量第一根 這個是什麼 一萬九千張,,,1700.0,出量,這樣子慢慢走 十日線 有沒有 如果你是非常穩健的朋友 這個地方已經有點發散了 那等它拉回十日線 表態上去 假設你是在這個位置 十日線附近壓縮的地方 量縮 隔天出量 來這個地方 是不是也蠻像我們當時講的這一個 我們上一單元窒息量 新手看價 老手看量 然後搭配我們現在這個籌碼 高手看籌 對不對 你現在 加碼單元一的時候已經學了窒息量 出量第一根 這個是什麼 一萬九千張 然後價穩量縮 一直平在這個均線上,auto,,
ex2-2.txt,282,這一根出量 出量表態,,,1700.0,出量,量縮 隔天出量 來這個地方 是不是也蠻像我們當時講的這一個 我們上一單元窒息量 新手看價 老手看量 然後搭配我們現在這個籌碼 高手看籌 對不對 你現在 加碼單元一的時候已經學了窒息量 出量第一根 這個是什麼 一萬九千張 然後價穩量縮 一直平在這個均線上面 縮到這天多少 1700 1700有沒有符合十分之一 有 壓在這個均線上面 隔天  這天不要進去 為什麼 隔天可能會繼續往下崩跌 對不對 這一根出,auto,,
ex2-2.txt,298,隔一天出量站回十日線的話,,,,出量,加上又是符合我們這一個 籌碼 高手籌碼的一個策略進來 好 在這天尾盤進場 138.88 為什麼有這個數字 因為它這個前面有除息過 還原一下 用還原日K來看 在哪邊 這邊 好 141進去 這邊跌破量縮 跌破十日線 量縮 等一天 很明顯的 等一天拉出去安全 或者是你要符合策略 十日線出場可以 但是記得隔一天十日線 隔一天出量站回十日線的話 你要把它接回來 對不對 我們在這邊 141 到哪個地方真的要出,auto,,
ex2-2.txt,311,這地方才正式的跌破所有的這個大量,,,,大量,或者是你要符合策略 十日線出場可以 但是記得隔一天十日線 隔一天出量站回十日線的話 你要把它接回來 對不對 我們在這邊 141 到哪個地方真的要出場 好 這個地方 他除息了 這個地方是除息所以還好 所以為什麼要用還原來看 為什麼 就是因為這樣子會比較清楚知道 這邊都還沒 跑掉了 好 其實一直到這個附近 這地方才正式的跌破所有的這個大量 還有這個十日線 在169. 5 包含這個除息的2塊8 有含這個,auto,,
ex1-3.txt,0,光罩 年假首日拉漲停出量攻擊,2021-02-17,,2338.0,大量,光罩 年假首日拉漲停出量攻擊,manual,breakout,
ex1-3.txt,0,嘉澤 去年12月30號窒息量 前有大量,2020-12-30,,3533.0,窒息量,嘉澤 去年12月30號窒息量 前有大量,manual,choke,
ex1-3.txt,0,南茂 今年3月10號窒息量,2021-03-10,,8150.0,窒息量,南茂 今年3月10號窒息量,manual,choke,
ex1-3.txt,0,佳邦 1月22日窒息量,2021-01-22,,6284.0,窒息量,佳邦 1月22日窒息量,manual,choke,
ex1-3.txt,0,亞德克 2020/12/24 窒息量 前有大量,2020-12-24,,1590.0,窒息量,亞德克 2020/12/24 窒息量 前有大量,manual,choke,
pdf_p107,0,廣鍵 2020/09/16 漲9.87% 反轉形態出量,2020-09-16,,6441.0,大量,廣鍵 2020/09/16 漲9.87% 反轉形態出量【日期已修正，見 large_volume_ratios.csv】,manual_date_corrected,breakout,_page_107_Figure_0.jpeg
pdf_p107,0,廣鍵 2020/08/30 均線切入前大量,2020-08-30,,6441.0,大量,廣鍵 2020/08/30 均線切入前大量【日期已修正，見 large_volume_ratios.csv】,manual_date_corrected,breakout,_page_107_Figure_0.jpeg
pdf_p102,0,正隆 2020/08/06 反轉形態出量,2020-08-06,,1904.0,大量,正隆 2020/08/06 反轉形態出量【日期已修正，見 large_volume_ratios.csv】,manual_date_corrected,breakout,_page_102_Figure_0.jpeg
pdf_p103,0,正隆 2020/08/10 後旗型形態出量,2020-08-10,,1904.0,大量,正隆 2020/08/10 後旗型形態出量【日期已修正，見 large_volume_ratios.csv】,manual_date_corrected,breakout,_page_103_Figure_0.jpeg
pdf_p118,0,iBASE 2021/05/28 漲5.5% 布林上軌出量,2021-05-28,,6672.0,大量,iBASE 2021/05/28 漲5.5% 布林上軌出量,manual,breakout,_page_118_Figure_1.jpeg
pdf_p129,0,順德 2021/01/13 布林回測大量,2021-01-13,,2351.0,大量,順德 2021/01/13 布林回測大量【日期已修正，見 large_volume_ratios.csv】,manual_date_corrected,breakout,_page_129_Figure_0.jpeg
pdf_p130,0,順德 2021/01/20 布林回測後出量,2021-01-20,,2351.0,大量,順德 2021/01/20 布林回測後出量,manual,breakout,_page_130_Figure_0.jpeg
pdf_p130,0,台半 2020/10/16 布林回測大量,2020-10-16,,5425.0,大量,台半 2020/10/16 布林回測大量,manual,breakout,_page_130_Figure_0.jpeg
pdf_p142,0,晶技 2021/01/08 策略綜合應用出量,2021-01-08,,3042.0,大量,晶技 2021/01/08 策略綜合應用出量,manual,breakout,_page_142_Figure_1.jpeg
pdf_p86,0,華新科 2019/12/24 漲9.19% 投信基因截圖案例,2019-12-24,,2492.0,大量,華新科 2019/12/24 漲9.19% 投信基因截圖案例,manual,breakout,_page_86_Figure_0.jpeg
pdf_p74,0,開發金 2021/03/09 波段關鍵因素出量,2021-03-09,,2883.0,大量,開發金 2021/03/09 波段關鍵因素出量,manual,breakout,_page_74_Figure_1.jpeg
pdf_p77,0,中鋼 2021/05/13 波段月線出場大量,2021-05-13,,2002.0,大量,中鋼 2021/05/13 波段月線出場大量【日期已修正，見 large_volume_ratios.csv】,manual_date_corrected,breakout,_page_77_Figure_1.jpeg
pdf_p79,0,群創 2021/03/11 出現窒息量（前有大量峰值）,2021-03-11,,3481.0,窒息量,群創 2021/03/11 出現窒息量（前有大量峰值）,manual,choke,_page_79_Figure_1.jpeg
pdf_p107,0,廣鍵 2020-09-18（修正自09-16）大量突破,2020-09-18,,6441.0,大量,廣鍵 2020-09-18 大量突破（PDF p107，日期修正版）,manual,breakout,_page_107_Figure_0.jpeg
pdf_p102,0,正隆 2020-08-11（修正自08-06）大量,2020-08-11,,1904.0,大量,正隆 2020-08-11 大量（PDF p102，日期修正版）,manual,breakout,_page_102_Figure_0.jpeg
pdf_p102,0,正隆 2020-08-12 後續大量,2020-08-12,,1904.0,大量,正隆 2020-08-12 大量（PDF p102）,manual,breakout,_page_102_Figure_0.jpeg
pdf_p77,0,中鋼 2021-05-11（修正自05-13）大量,2021-05-11,,2002.0,大量,中鋼 2021-05-11 大量（PDF p77，日期修正版）,manual,breakout,_page_77_Figure_1.jpeg
